image_id,path,relative_path,generator,subset_name,split,class_name,content_id,is_real,y_ai
img_adf4f848e94b0244,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00022.png,ai/281_biggan_00022.png,BigGAN,random5class_train,train,ai,281,0,1
img_0ebd0f294ba87bf5,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00023.png,ai/281_biggan_00023.png,BigGAN,random5class_train,train,ai,281,0,1
img_c2d124e7122b5876,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00024.png,ai/281_biggan_00024.png,BigGAN,random5class_train,train,ai,281,0,1
img_1397f08fe738dc08,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00026.png,ai/281_biggan_00026.png,BigGAN,random5class_train,train,ai,281,0,1
img_fc21d436ad140662,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00028.png,ai/281_biggan_00028.png,BigGAN,random5class_train,train,ai,281,0,1
img_4e041d596a51e0fa,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00030.png,ai/281_biggan_00030.png,BigGAN,random5class_train,train,ai,281,0,1
img_187663bf223c3579,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00031.png,ai/281_biggan_00031.png,BigGAN,random5class_train,train,ai,281,0,1
img_47b6afc6ffd4ec6e,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00032.png,ai/281_biggan_00032.png,BigGAN,random5class_train,train,ai,281,0,1
img_f042695dba9d332f,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00033.png,ai/281_biggan_00033.png,BigGAN,random5class_train,train,ai,281,0,1
img_68351e8948dc2ab0,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00034.png,ai/281_biggan_00034.png,BigGAN,random5class_train,train,ai,281,0,1
img_a28c36cbf46b80cd,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00036.png,ai/281_biggan_00036.png,BigGAN,random5class_train,train,ai,281,0,1
img_14669b83836872b9,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00037.png,ai/281_biggan_00037.png,BigGAN,random5class_train,train,ai,281,0,1
img_870b3aa74ce1db59,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00040.png,ai/281_biggan_00040.png,BigGAN,random5class_train,train,ai,281,0,1
img_734a3c0b1d756768,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00042.png,ai/281_biggan_00042.png,BigGAN,random5class_train,train,ai,281,0,1
img_e670cf7d3704d419,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00043.png,ai/281_biggan_00043.png,BigGAN,random5class_train,train,ai,281,0,1
img_5493fe7959538ddc,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00044.png,ai/281_biggan_00044.png,BigGAN,random5class_train,train,ai,281,0,1
img_e9c30cde6c2c886f,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00045.png,ai/281_biggan_00045.png,BigGAN,random5class_train,train,ai,281,0,1
img_c55170ed4242a551,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00046.png,ai/281_biggan_00046.png,BigGAN,random5class_train,train,ai,281,0,1
img_d77e3b2ee9d2598b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00047.png,ai/281_biggan_00047.png,BigGAN,random5class_train,train,ai,281,0,1
img_3da1c860ba2be872,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00048.png,ai/281_biggan_00048.png,BigGAN,random5class_train,train,ai,281,0,1
img_6a84218ab730e3fa,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00049.png,ai/281_biggan_00049.png,BigGAN,random5class_train,train,ai,281,0,1
img_f62f2aaef638de45,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00050.png,ai/281_biggan_00050.png,BigGAN,random5class_train,train,ai,281,0,1
img_e42015c0cefef87e,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00051.png,ai/281_biggan_00051.png,BigGAN,random5class_train,train,ai,281,0,1
img_632c8b9efffe73f2,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00052.png,ai/281_biggan_00052.png,BigGAN,random5class_train,train,ai,281,0,1
img_0beffe67938a8cc0,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00053.png,ai/281_biggan_00053.png,BigGAN,random5class_train,train,ai,281,0,1
img_f8a3a38f2fc9983b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00054.png,ai/281_biggan_00054.png,BigGAN,random5class_train,train,ai,281,0,1
img_951b4c459739838b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00055.png,ai/281_biggan_00055.png,BigGAN,random5class_train,train,ai,281,0,1
img_227e13883138ccb2,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00056.png,ai/281_biggan_00056.png,BigGAN,random5class_train,train,ai,281,0,1
img_0ae2cbfc0666fac2,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00057.png,ai/281_biggan_00057.png,BigGAN,random5class_train,train,ai,281,0,1
img_bb2ba828a10bd4de,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00058.png,ai/281_biggan_00058.png,BigGAN,random5class_train,train,ai,281,0,1
img_073333fa813cf0a7,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00059.png,ai/281_biggan_00059.png,BigGAN,random5class_train,train,ai,281,0,1
img_f7d071878bae257f,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00060.png,ai/281_biggan_00060.png,BigGAN,random5class_train,train,ai,281,0,1
img_a4fdca5761c95d42,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00061.png,ai/281_biggan_00061.png,BigGAN,random5class_train,train,ai,281,0,1
img_8925dec04a9f7c95,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00062.png,ai/281_biggan_00062.png,BigGAN,random5class_train,train,ai,281,0,1
img_fdff1f13b25ddefe,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00063.png,ai/281_biggan_00063.png,BigGAN,random5class_train,train,ai,281,0,1
img_92ac06a7efcb246f,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00064.png,ai/281_biggan_00064.png,BigGAN,random5class_train,train,ai,281,0,1
img_23f0c17996c693b4,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00066.png,ai/281_biggan_00066.png,BigGAN,random5class_train,train,ai,281,0,1
img_c8158adaec11cfca,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00067.png,ai/281_biggan_00067.png,BigGAN,random5class_train,train,ai,281,0,1
img_a54be6db8eb584a8,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00068.png,ai/281_biggan_00068.png,BigGAN,random5class_train,train,ai,281,0,1
img_8cc2f831302f1ab9,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00069.png,ai/281_biggan_00069.png,BigGAN,random5class_train,train,ai,281,0,1
img_96c163a4c94c5d3d,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00070.png,ai/281_biggan_00070.png,BigGAN,random5class_train,train,ai,281,0,1
img_c053775cd999969e,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00072.png,ai/281_biggan_00072.png,BigGAN,random5class_train,train,ai,281,0,1
img_c6259e1c982795ba,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00073.png,ai/281_biggan_00073.png,BigGAN,random5class_train,train,ai,281,0,1
img_f06e4e610c293eea,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00075.png,ai/281_biggan_00075.png,BigGAN,random5class_train,train,ai,281,0,1
img_bbc923c55e4c9b0b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00076.png,ai/281_biggan_00076.png,BigGAN,random5class_train,train,ai,281,0,1
img_7e7ab63fc9e0fa4d,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00077.png,ai/281_biggan_00077.png,BigGAN,random5class_train,train,ai,281,0,1
img_26e3b8de8d82d87d,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00078.png,ai/281_biggan_00078.png,BigGAN,random5class_train,train,ai,281,0,1
img_b965e525d9e7b9ec,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00079.png,ai/281_biggan_00079.png,BigGAN,random5class_train,train,ai,281,0,1
img_abf2506853212165,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00081.png,ai/281_biggan_00081.png,BigGAN,random5class_train,train,ai,281,0,1
img_981b61ac82a8b350,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00082.png,ai/281_biggan_00082.png,BigGAN,random5class_train,train,ai,281,0,1
img_d56e86540a9e8ce9,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00083.png,ai/281_biggan_00083.png,BigGAN,random5class_train,train,ai,281,0,1
img_070e412a4c1972d3,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00084.png,ai/281_biggan_00084.png,BigGAN,random5class_train,train,ai,281,0,1
img_13220bbce01b2156,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00085.png,ai/281_biggan_00085.png,BigGAN,random5class_train,train,ai,281,0,1
img_9d30d7f2a8bfdf10,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00086.png,ai/281_biggan_00086.png,BigGAN,random5class_train,train,ai,281,0,1
img_ad6e7a6243df9938,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00087.png,ai/281_biggan_00087.png,BigGAN,random5class_train,train,ai,281,0,1
img_7ac365ec1a3088b9,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00088.png,ai/281_biggan_00088.png,BigGAN,random5class_train,train,ai,281,0,1
img_e0995fd4cbb42db4,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00089.png,ai/281_biggan_00089.png,BigGAN,random5class_train,train,ai,281,0,1
img_a8c3f8d6b63b10f8,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00091.png,ai/281_biggan_00091.png,BigGAN,random5class_train,train,ai,281,0,1
img_ec4af230b46d9735,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00093.png,ai/281_biggan_00093.png,BigGAN,random5class_train,train,ai,281,0,1
img_69681d4a6dd5a117,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00094.png,ai/281_biggan_00094.png,BigGAN,random5class_train,train,ai,281,0,1
img_9c41aa7d4e8050ad,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00095.png,ai/281_biggan_00095.png,BigGAN,random5class_train,train,ai,281,0,1
img_b2ab2454ad0d6ffd,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00096.png,ai/281_biggan_00096.png,BigGAN,random5class_train,train,ai,281,0,1
img_d4ef5de48e6a261f,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00097.png,ai/281_biggan_00097.png,BigGAN,random5class_train,train,ai,281,0,1
img_7cad73a2874c4797,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00098.png,ai/281_biggan_00098.png,BigGAN,random5class_train,train,ai,281,0,1
img_d9e23e76d0d5d37b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00101.png,ai/281_biggan_00101.png,BigGAN,random5class_train,train,ai,281,0,1
img_11cd27ba532e7174,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00102.png,ai/281_biggan_00102.png,BigGAN,random5class_train,train,ai,281,0,1
img_fb905cc8181cbda3,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00103.png,ai/281_biggan_00103.png,BigGAN,random5class_train,train,ai,281,0,1
img_c4203ebf976ad5b7,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00104.png,ai/281_biggan_00104.png,BigGAN,random5class_train,train,ai,281,0,1
img_1ec0591b2a7788bc,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00105.png,ai/281_biggan_00105.png,BigGAN,random5class_train,train,ai,281,0,1
img_86b978b72c7b46f7,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00106.png,ai/281_biggan_00106.png,BigGAN,random5class_train,train,ai,281,0,1
img_d10e980ff3584e73,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00107.png,ai/281_biggan_00107.png,BigGAN,random5class_train,train,ai,281,0,1
img_6b05b1329e3fc97c,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00108.png,ai/281_biggan_00108.png,BigGAN,random5class_train,train,ai,281,0,1
img_f372dc54c5f4c975,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00109.png,ai/281_biggan_00109.png,BigGAN,random5class_train,train,ai,281,0,1
img_611f03e58f859d1a,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00110.png,ai/281_biggan_00110.png,BigGAN,random5class_train,train,ai,281,0,1
img_ca39a56538105ed9,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00111.png,ai/281_biggan_00111.png,BigGAN,random5class_train,train,ai,281,0,1
img_10b7f05e17f393ad,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00113.png,ai/281_biggan_00113.png,BigGAN,random5class_train,train,ai,281,0,1
img_c7527e46b10fbe76,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00114.png,ai/281_biggan_00114.png,BigGAN,random5class_train,train,ai,281,0,1
img_9be113150b6dad8b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00115.png,ai/281_biggan_00115.png,BigGAN,random5class_train,train,ai,281,0,1
img_50d0466bd975aea6,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00117.png,ai/281_biggan_00117.png,BigGAN,random5class_train,train,ai,281,0,1
img_1197b1fbb83fb114,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00118.png,ai/281_biggan_00118.png,BigGAN,random5class_train,train,ai,281,0,1
img_75885f41043fe86e,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00119.png,ai/281_biggan_00119.png,BigGAN,random5class_train,train,ai,281,0,1
img_97a8eb51a4f6c257,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00120.png,ai/281_biggan_00120.png,BigGAN,random5class_train,train,ai,281,0,1
img_c29a12209d0e5683,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/281_biggan_00121.png,ai/281_biggan_00121.png,BigGAN,random5class_train,train,ai,281,0,1
img_32b9fa65775caf45,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00000.png,ai/654_biggan_00000.png,BigGAN,random5class_train,train,ai,654,0,1
img_ae33293a5d54c15b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00001.png,ai/654_biggan_00001.png,BigGAN,random5class_train,train,ai,654,0,1
img_b055d48cd634668a,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00002.png,ai/654_biggan_00002.png,BigGAN,random5class_train,train,ai,654,0,1
img_eb79340a4803bfe8,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00004.png,ai/654_biggan_00004.png,BigGAN,random5class_train,train,ai,654,0,1
img_e172d3530aee3814,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00005.png,ai/654_biggan_00005.png,BigGAN,random5class_train,train,ai,654,0,1
img_676921864b0866b7,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00006.png,ai/654_biggan_00006.png,BigGAN,random5class_train,train,ai,654,0,1
img_f351386f6140d063,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00007.png,ai/654_biggan_00007.png,BigGAN,random5class_train,train,ai,654,0,1
img_9df88e5e354f581d,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00008.png,ai/654_biggan_00008.png,BigGAN,random5class_train,train,ai,654,0,1
img_1354cc75c63bf917,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00010.png,ai/654_biggan_00010.png,BigGAN,random5class_train,train,ai,654,0,1
img_033cd9f7b8af413d,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00011.png,ai/654_biggan_00011.png,BigGAN,random5class_train,train,ai,654,0,1
img_c82ef3239a752d59,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00012.png,ai/654_biggan_00012.png,BigGAN,random5class_train,train,ai,654,0,1
img_aa1880857760b271,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00013.png,ai/654_biggan_00013.png,BigGAN,random5class_train,train,ai,654,0,1
img_8af410049cef0fa5,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00014.png,ai/654_biggan_00014.png,BigGAN,random5class_train,train,ai,654,0,1
img_f45ea44170b6467e,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00016.png,ai/654_biggan_00016.png,BigGAN,random5class_train,train,ai,654,0,1
img_f07db2c5032f99b5,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00017.png,ai/654_biggan_00017.png,BigGAN,random5class_train,train,ai,654,0,1
img_6d476168d873c662,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00018.png,ai/654_biggan_00018.png,BigGAN,random5class_train,train,ai,654,0,1
img_acee9fb9dc91df3a,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00021.png,ai/654_biggan_00021.png,BigGAN,random5class_train,train,ai,654,0,1
img_8bf88086792ab317,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00022.png,ai/654_biggan_00022.png,BigGAN,random5class_train,train,ai,654,0,1
img_2f2bb97c67780547,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00023.png,ai/654_biggan_00023.png,BigGAN,random5class_train,train,ai,654,0,1
img_6039cf4860d439a2,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00024.png,ai/654_biggan_00024.png,BigGAN,random5class_train,train,ai,654,0,1
img_443ef6521e6349d4,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00026.png,ai/654_biggan_00026.png,BigGAN,random5class_train,train,ai,654,0,1
img_7b0a5e63e6ede456,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00028.png,ai/654_biggan_00028.png,BigGAN,random5class_train,train,ai,654,0,1
img_bfb12c19af6e10cf,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00030.png,ai/654_biggan_00030.png,BigGAN,random5class_train,train,ai,654,0,1
img_8a8a1727f546b1f6,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00031.png,ai/654_biggan_00031.png,BigGAN,random5class_train,train,ai,654,0,1
img_10b3595d6fcb6e2b,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00032.png,ai/654_biggan_00032.png,BigGAN,random5class_train,train,ai,654,0,1
img_c808b591a5c63ebc,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00033.png,ai/654_biggan_00033.png,BigGAN,random5class_train,train,ai,654,0,1
img_0c596c0f5587ad00,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00034.png,ai/654_biggan_00034.png,BigGAN,random5class_train,train,ai,654,0,1
img_349d4343462d82ef,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00036.png,ai/654_biggan_00036.png,BigGAN,random5class_train,train,ai,654,0,1
img_e619162767a8261a,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00037.png,ai/654_biggan_00037.png,BigGAN,random5class_train,train,ai,654,0,1
img_c52a302a48729e24,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00040.png,ai/654_biggan_00040.png,BigGAN,random5class_train,train,ai,654,0,1
img_e45e480583351fd9,/Users/nandapratama/Documents/Folder belajar/TA/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/654_biggan_00042.png,ai/654_biggan_00042.png,BigGAN,random5class_train,train,ai,654,0,1
