image_id,path,relative_path,generator,subset_name,split,class_name,content_id,content_label,is_real,y_ai
img_63eba7c5f84c26f1,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00081.png,ai/759_biggan_00081.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_437d850281272b61,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00082.png,ai/759_biggan_00082.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_2322b802f58dae03,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00083.png,ai/759_biggan_00083.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_4df1422a92765fc2,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00084.png,ai/759_biggan_00084.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_6e44c58d2827ce5b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00085.png,ai/759_biggan_00085.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_265305843b8d6956,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00086.png,ai/759_biggan_00086.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_12d707aa89d46051,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00087.png,ai/759_biggan_00087.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_6eef54929fa31da0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00088.png,ai/759_biggan_00088.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_faf6b98248352ccc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00089.png,ai/759_biggan_00089.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_5538a2ce4d1b9734,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00091.png,ai/759_biggan_00091.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_06647a97dd060b64,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00093.png,ai/759_biggan_00093.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_42252828a714a8fb,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00094.png,ai/759_biggan_00094.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_4b91b7b2b537bd3a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00095.png,ai/759_biggan_00095.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_b94cf02962352299,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00096.png,ai/759_biggan_00096.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_4eb47e1793923482,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00097.png,ai/759_biggan_00097.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_be256ba2bce15dd3,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00098.png,ai/759_biggan_00098.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_f785874703c23356,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00101.png,ai/759_biggan_00101.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_d0e191dd2cdc2a8b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00102.png,ai/759_biggan_00102.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_52b073ca2d4dfc2c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00103.png,ai/759_biggan_00103.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_65791c61612444de,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00104.png,ai/759_biggan_00104.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_b89fe651245ca7fc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00105.png,ai/759_biggan_00105.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_3d8123502a67aefc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00106.png,ai/759_biggan_00106.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_a1e2dbe59afd05ac,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00107.png,ai/759_biggan_00107.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_2691394368112722,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00108.png,ai/759_biggan_00108.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_59f1c4ddd4084a11,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00109.png,ai/759_biggan_00109.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_1800951fb8284bec,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00110.png,ai/759_biggan_00110.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_a34dcf0474b78b58,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00111.png,ai/759_biggan_00111.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_0f6c860ec6d25b7e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00113.png,ai/759_biggan_00113.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_e7dc35cc4d75e4d6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00114.png,ai/759_biggan_00114.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_9aa32dfc28f9229c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00115.png,ai/759_biggan_00115.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_a02c98db65ef1422,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00117.png,ai/759_biggan_00117.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_d9b1b3710cbd7b66,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00118.png,ai/759_biggan_00118.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_4c66d2ba60228a6b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00119.png,ai/759_biggan_00119.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_13098a3edafc3dfb,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00120.png,ai/759_biggan_00120.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_03804dc1a3352a97,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/ai/759_biggan_00121.png,ai/759_biggan_00121.png,BigGAN,biggan_midjourney_common4_train,train,ai,759,reflex_camera,0,1
img_6b62f4dc1074fc44,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_10151.JPEG,nature/n01945685_10151.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_9e311fd2da78f372,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_10199.JPEG,nature/n01945685_10199.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_5e099d6c0646ccf4,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_10209.JPEG,nature/n01945685_10209.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_9b815c56654b3764,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1050.JPEG,nature/n01945685_1050.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_709a3a26c53fbfab,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_10622.JPEG,nature/n01945685_10622.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_e2606f64c430f601,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_10643.JPEG,nature/n01945685_10643.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_93d45f04f769f4c9,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11084.JPEG,nature/n01945685_11084.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_678a1ccc3dbaa4da,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11117.JPEG,nature/n01945685_11117.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_51e9555c5fab64e5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11209.JPEG,nature/n01945685_11209.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_a984774864b963a1,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1145.JPEG,nature/n01945685_1145.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_9f3fdcd0ce565b78,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11509.JPEG,nature/n01945685_11509.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_f55b555a5d4928de,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11539.JPEG,nature/n01945685_11539.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_2582ffc3c2400d54,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11541.JPEG,nature/n01945685_11541.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_a9b06365333bbca8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11715.JPEG,nature/n01945685_11715.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_be5a83dccd52c665,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1178.JPEG,nature/n01945685_1178.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_7f94f498a76e1491,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_11820.JPEG,nature/n01945685_11820.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_06f21b7700f6f221,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12224.JPEG,nature/n01945685_12224.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_96c6074dfea902f8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12251.JPEG,nature/n01945685_12251.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_9395bc7a726dfa6b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12325.JPEG,nature/n01945685_12325.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_28b6f37d0b0ccc82,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12604.JPEG,nature/n01945685_12604.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_46cf3d7808ec83a5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12636.JPEG,nature/n01945685_12636.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_92fe7888bbd3d014,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12722.JPEG,nature/n01945685_12722.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_b20c7c95b2d52a3b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12874.JPEG,nature/n01945685_12874.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_eaafbe4bf30ace8b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12875.JPEG,nature/n01945685_12875.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_c72834d9f0983bf5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_12906.JPEG,nature/n01945685_12906.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_f8837bbf2d83cf6d,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13055.JPEG,nature/n01945685_13055.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_5723e860e6fe4068,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13109.JPEG,nature/n01945685_13109.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_22496ddc20fcf4bf,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13126.JPEG,nature/n01945685_13126.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_f9c7d39961120102,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13199.JPEG,nature/n01945685_13199.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_805e65e741c9db6d,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1342.JPEG,nature/n01945685_1342.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_0dd53319e86461ea,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13457.JPEG,nature/n01945685_13457.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_cbf292d0670e411c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13510.JPEG,nature/n01945685_13510.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_2baa32c7e363047e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13511.JPEG,nature/n01945685_13511.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_bbb86592544eebaa,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1361.JPEG,nature/n01945685_1361.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_c67efa24d248260b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13621.JPEG,nature/n01945685_13621.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_8ccf8553318559ff,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13678.JPEG,nature/n01945685_13678.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_e733da655ae0ccb3,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_13899.JPEG,nature/n01945685_13899.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_113fb3d2526338ea,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1452.JPEG,nature/n01945685_1452.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_e0c90db6c3d7847b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1456.JPEG,nature/n01945685_1456.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_3d594c5dcb4b8b3a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_14990.JPEG,nature/n01945685_14990.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_7f39d64c84390cf0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_15263.JPEG,nature/n01945685_15263.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_8e2586da6970655a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1542.JPEG,nature/n01945685_1542.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_ff47446a09583536,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_16126.JPEG,nature/n01945685_16126.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_3991a11fcb8d206b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_16185.JPEG,nature/n01945685_16185.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_8b5dce5c2cee84b5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1619.JPEG,nature/n01945685_1619.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_bb3eb76b90dd2dd4,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_16297.JPEG,nature/n01945685_16297.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_a5c9147d78edde47,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_16490.JPEG,nature/n01945685_16490.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_7f9a1521f8c060df,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_16504.JPEG,nature/n01945685_16504.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_6c0d8a0eb09f100a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1722.JPEG,nature/n01945685_1722.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_28a68aeffbf49d35,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1728.JPEG,nature/n01945685_1728.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_f421a08efe931ce6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_17614.JPEG,nature/n01945685_17614.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_dde6017d79349f17,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1774.JPEG,nature/n01945685_1774.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_59d582b874416994,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1839.JPEG,nature/n01945685_1839.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_fadd29bf114f2b57,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_18524.JPEG,nature/n01945685_18524.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_6670a82eca602072,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_19364.JPEG,nature/n01945685_19364.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_cb1e1f850ca0571f,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_19404.JPEG,nature/n01945685_19404.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_b72f190e888fd94f,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_1971.JPEG,nature/n01945685_1971.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_2bf923546d66fa01,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_20115.JPEG,nature/n01945685_20115.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_dbc0d625a8f3821f,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_2039.JPEG,nature/n01945685_2039.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_51da1285fcb5ee2c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_2051.JPEG,nature/n01945685_2051.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_4e04e2ab2dcbf43e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_2070.JPEG,nature/n01945685_2070.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_0a1418126d346710,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_2088.JPEG,nature/n01945685_2088.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_c7e288de141c827f,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_21734.JPEG,nature/n01945685_21734.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_08f24ca201f2b72c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_22075.JPEG,nature/n01945685_22075.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_4065b02b594e6a34,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_22780.JPEG,nature/n01945685_22780.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_56be70e16594d326,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_23432.JPEG,nature/n01945685_23432.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_84d06bc561428c0b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_2377.JPEG,nature/n01945685_2377.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_979f0aa30d033950,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_24005.JPEG,nature/n01945685_24005.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
img_8c646822b4b9fe17,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/BigGAN/train/nature/n01945685_2446.JPEG,nature/n01945685_2446.JPEG,BigGAN,biggan_midjourney_common4_train,train,nature,n01945685,slug,1,0
