image_id,path,relative_path,archive_path,internal_path,generator,subset_name,split,class_name,content_id,content_label,imagenet_id,wordnet_id,is_real,y_ai
BigGAN_ai_013_001308,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00056.png,BigGAN/train/ai/013_biggan_00056.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00056.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001309,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00083.png,BigGAN/train/ai/013_biggan_00083.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00083.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001310,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00016.png,BigGAN/train/ai/013_biggan_00016.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00016.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001311,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00044.png,BigGAN/train/ai/013_biggan_00044.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00044.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001312,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00131.png,BigGAN/train/ai/013_biggan_00131.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00131.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001313,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00165.png,BigGAN/train/ai/013_biggan_00165.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00165.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001314,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00040.png,BigGAN/train/ai/013_biggan_00040.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00040.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001315,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00021.png,BigGAN/train/ai/013_biggan_00021.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00021.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001316,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00149.png,BigGAN/train/ai/013_biggan_00149.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00149.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001317,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00140.png,BigGAN/train/ai/013_biggan_00140.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00140.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001318,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00113.png,BigGAN/train/ai/013_biggan_00113.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00113.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001319,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00161.png,BigGAN/train/ai/013_biggan_00161.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00161.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001320,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00036.png,BigGAN/train/ai/013_biggan_00036.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00036.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001321,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00141.png,BigGAN/train/ai/013_biggan_00141.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00141.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001322,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00157.png,BigGAN/train/ai/013_biggan_00157.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00157.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001323,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00069.png,BigGAN/train/ai/013_biggan_00069.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00069.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001324,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00013.png,BigGAN/train/ai/013_biggan_00013.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00013.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001325,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00163.png,BigGAN/train/ai/013_biggan_00163.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00163.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001326,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00095.png,BigGAN/train/ai/013_biggan_00095.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00095.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001327,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00144.png,BigGAN/train/ai/013_biggan_00144.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00144.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001328,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00008.png,BigGAN/train/ai/013_biggan_00008.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00008.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001329,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00018.png,BigGAN/train/ai/013_biggan_00018.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00018.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001330,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00150.png,BigGAN/train/ai/013_biggan_00150.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00150.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001331,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00124.png,BigGAN/train/ai/013_biggan_00124.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00124.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001332,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00134.png,BigGAN/train/ai/013_biggan_00134.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00134.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001333,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00173.png,BigGAN/train/ai/013_biggan_00173.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00173.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001334,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00154.png,BigGAN/train/ai/013_biggan_00154.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00154.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001335,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00191.png,BigGAN/train/ai/013_biggan_00191.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00191.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001336,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00142.png,BigGAN/train/ai/013_biggan_00142.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00142.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001337,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00170.png,BigGAN/train/ai/013_biggan_00170.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00170.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001338,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00011.png,BigGAN/train/ai/013_biggan_00011.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00011.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001339,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00172.png,BigGAN/train/ai/013_biggan_00172.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00172.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001340,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00012.png,BigGAN/train/ai/013_biggan_00012.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00012.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001341,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00053.png,BigGAN/train/ai/013_biggan_00053.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00053.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001342,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00166.png,BigGAN/train/ai/013_biggan_00166.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00166.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001343,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00023.png,BigGAN/train/ai/013_biggan_00023.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00023.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001344,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00010.png,BigGAN/train/ai/013_biggan_00010.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00010.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001345,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00179.png,BigGAN/train/ai/013_biggan_00179.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00179.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001346,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00047.png,BigGAN/train/ai/013_biggan_00047.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00047.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001347,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00097.png,BigGAN/train/ai/013_biggan_00097.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00097.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001348,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00101.png,BigGAN/train/ai/013_biggan_00101.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00101.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_ai_013_001349,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/ai/013_biggan_00091.png,BigGAN/train/ai/013_biggan_00091.png,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/ai/013_biggan_00091.png,BigGAN,biggan_midjourney_multiclass_train,train,ai,013,junco,13,n01534433,False,1
BigGAN_nature_013_001350,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_7601.JPEG,BigGAN/train/nature/n01534433_7601.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_7601.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001351,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_2689.JPEG,BigGAN/train/nature/n01534433_2689.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_2689.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001352,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_4524.JPEG,BigGAN/train/nature/n01534433_4524.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_4524.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001353,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_9153.JPEG,BigGAN/train/nature/n01534433_9153.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_9153.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001354,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_6950.JPEG,BigGAN/train/nature/n01534433_6950.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_6950.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001355,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_2205.JPEG,BigGAN/train/nature/n01534433_2205.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_2205.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001356,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_5019.JPEG,BigGAN/train/nature/n01534433_5019.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_5019.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001357,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_5925.JPEG,BigGAN/train/nature/n01534433_5925.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_5925.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001358,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_4805.JPEG,BigGAN/train/nature/n01534433_4805.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_4805.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001359,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_13727.JPEG,BigGAN/train/nature/n01534433_13727.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_13727.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001360,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_13856.JPEG,BigGAN/train/nature/n01534433_13856.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_13856.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001361,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_7631.JPEG,BigGAN/train/nature/n01534433_7631.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_7631.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001362,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_15779.JPEG,BigGAN/train/nature/n01534433_15779.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_15779.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001363,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_9179.JPEG,BigGAN/train/nature/n01534433_9179.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_9179.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001364,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_4985.JPEG,BigGAN/train/nature/n01534433_4985.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_4985.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001365,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_15893.JPEG,BigGAN/train/nature/n01534433_15893.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_15893.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001366,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_4698.JPEG,BigGAN/train/nature/n01534433_4698.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_4698.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001367,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_29250.JPEG,BigGAN/train/nature/n01534433_29250.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_29250.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
BigGAN_nature_013_001368,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage_multiclass_balanced/genimage/BigGAN/train/nature/n01534433_938.JPEG,BigGAN/train/nature/n01534433_938.JPEG,/content/drive/MyDrive/BigGAN/imagenet_ai_0419_biggan.zip,imagenet_ai_0419_biggan/train/nature/n01534433_938.JPEG,BigGAN,biggan_midjourney_multiclass_train,train,nature,n01534433,junco,13,n01534433,True,0
