image_id,fft_mag_mean,fft_phase_mean,fft_phase_cos_mean,fft_phase_sin_mean
img_ec4af230b46d9735,1769.2198486328125,0.0001917462795972824,-0.017275650054216385,9.313225746154785e-10
img_69681d4a6dd5a117,2067.074462890625,0.0001917462795972824,0.014719115570187569,4.656612873077393e-10
img_9c41aa7d4e8050ad,1951.529541015625,0.0001917462795972824,0.018550563603639603,9.313225746154785e-10
img_b2ab2454ad0d6ffd,1792.926025390625,0.00019174721091985703,0.005352609325200319,0.0
img_d4ef5de48e6a261f,2040.010498046875,0.0001917518675327301,-0.01854047179222107,1.3969838619232178e-09
img_7cad73a2874c4797,1856.90869140625,0.0001917462795972824,0.00246071838773787,1.862645149230957e-09
img_d9e23e76d0d5d37b,1957.716552734375,0.00038349488750100136,-0.005363017320632935,-9.313225746154785e-10
img_11cd27ba532e7174,2218.868896484375,0.00019174814224243164,0.048785626888275146,-1.862645149230957e-09
img_fb905cc8181cbda3,1878.079345703125,0.00038349442183971405,0.007393546402454376,0.0
img_c4203ebf976ad5b7,1999.8951416015625,0.0003834962844848633,-0.009135895408689976,0.0
img_1ec0591b2a7788bc,2275.592041015625,0.0001917518675327301,0.00016769859939813614,0.0
img_86b978b72c7b46f7,1731.234130859375,0.00019174814224243164,0.01209837943315506,1.862645149230957e-09
img_d10e980ff3584e73,1882.3349609375,0.00019174814224243164,0.01904939115047455,0.0
img_6b05b1329e3fc97c,1598.475341796875,0.0001917462795972824,0.010615639388561249,4.656612873077393e-10
img_f372dc54c5f4c975,1828.339599609375,0.00019175000488758087,-0.01718650572001934,0.0
img_611f03e58f859d1a,2616.3505859375,0.00038349442183971405,-0.003042974043637514,0.0
img_ca39a56538105ed9,2674.23876953125,0.00038350000977516174,-0.0017589074559509754,1.862645149230957e-09
img_10b7f05e17f393ad,1827.8070068359375,0.00019175000488758087,-0.013573364354670048,0.0
img_c7527e46b10fbe76,2147.413818359375,0.00019174814224243164,-0.006512874737381935,-1.3969838619232178e-09
img_9be113150b6dad8b,1899.954833984375,0.00019174441695213318,0.027640841901302338,-9.313225746154785e-10
img_50d0466bd975aea6,2495.221435546875,0.00038348883390426636,-0.010260485112667084,0.0
img_1197b1fbb83fb114,1504.287353515625,0.00038349395617842674,0.011868646368384361,-3.4924596548080444e-10
img_75885f41043fe86e,2383.61376953125,0.00019174721091985703,0.00031865411438047886,2.3283064365386963e-10
img_97a8eb51a4f6c257,2325.718017578125,0.00019174814224243164,0.028769152238965034,0.0
img_c29a12209d0e5683,1933.570556640625,0.0003834851086139679,-0.03600824996829033,1.862645149230957e-09
img_32b9fa65775caf45,3105.445556640625,1.862645149230957e-09,0.019660942256450653,0.0
img_ae33293a5d54c15b,2208.34521484375,0.0001917483750730753,0.0007933165179565549,6.402842700481415e-10
img_b055d48cd634668a,2128.75341796875,0.00019174814224243164,-0.0012302390532568097,-1.7462298274040222e-10
img_eb79340a4803bfe8,1949.1778564453125,-1.862645149230957e-09,-0.010453218594193459,4.656612873077393e-10
img_e172d3530aee3814,1522.1396484375,0.00038349535316228867,-0.0026044161058962345,6.984919309616089e-10
img_676921864b0866b7,2795.7451171875,3.725290298461914e-09,0.03264215588569641,0.0
img_f351386f6140d063,944.46923828125,0.0005752434954047203,0.009367512539029121,0.0
img_9df88e5e354f581d,2564.5419921875,0.0,-0.0015185170341283083,-4.656612873077393e-10
img_1354cc75c63bf917,2317.407470703125,0.00019174721091985703,0.005977618508040905,0.0
img_033cd9f7b8af413d,2740.29931640625,0.00019174814224243164,0.03197747468948364,0.0
img_c82ef3239a752d59,2018.053955078125,0.00019174767658114433,0.004486124962568283,5.238689482212067e-10
img_aa1880857760b271,2267.470703125,0.000383495120331645,-0.0007829151581972837,2.3283064365386963e-10
img_8af410049cef0fa5,2927.8173828125,0.0003834962844848633,-0.002037817146629095,9.313225746154785e-10
img_f45ea44170b6467e,2566.75048828125,0.0003834962844848633,-0.013918887823820114,1.862645149230957e-09
img_f07db2c5032f99b5,2424.31298828125,0.0003834962844848633,-0.016112692654132843,0.0
img_6d476168d873c662,2274.64501953125,0.00019174814224243164,-0.009498042054474354,-3.4924596548080444e-10
img_acee9fb9dc91df3a,2541.31396484375,0.00019174907356500626,0.004269684664905071,-8.149072527885437e-10
img_8bf88086792ab317,2050.39501953125,-2.0954757928848267e-09,0.018203217536211014,0.0
img_2f2bb97c67780547,2049.4365234375,0.0001917453482747078,-0.001415870850905776,-2.3283064365386963e-10
img_6039cf4860d439a2,2706.86962890625,0.00019175070337951183,-0.0013987307902425528,1.1641532182693481e-09
img_443ef6521e6349d4,2342.228515625,0.0003834962844848633,0.005301883444190025,-4.656612873077393e-10
img_7b0a5e63e6ede456,2366.5830078125,0.000575236976146698,0.011329876258969307,0.0
img_bfb12c19af6e10cf,2911.330810546875,0.00038349442183971405,-0.0035523162223398685,0.0
img_8a8a1727f546b1f6,2568.43115234375,0.00019174814224243164,0.012970652431249619,0.0
img_10b3595d6fcb6e2b,2087.2451171875,0.00019174441695213318,-0.004375066142529249,-1.1641532182693481e-09
img_c808b591a5c63ebc,2192.06201171875,0.00019174860790371895,-0.008590716868638992,0.0
img_0c596c0f5587ad00,2448.1826171875,0.00019174767658114433,0.013905545696616173,5.820766091346741e-10
img_349d4343462d82ef,2610.49609375,0.0003834946546703577,0.003748084884136915,9.313225746154785e-10
img_e619162767a8261a,2263.950439453125,0.00019174255430698395,-0.0065092481672763824,9.313225746154785e-10
img_c52a302a48729e24,2190.79736328125,0.0003834941890090704,0.011533444747328758,0.0
img_e45e480583351fd9,2322.780517578125,0.00038349442183971405,-0.004941725637763739,9.313225746154785e-10
img_2568bacc9575f50d,2162.979736328125,0.0005752434954047203,-0.006341796368360519,4.656612873077393e-10
img_e64f63343c4baa72,2539.915771484375,0.0003834976814687252,-0.003469807095825672,1.1641532182693481e-09
img_fbfda31a29f39346,2518.7197265625,0.00019174907356500626,0.034178830683231354,4.656612873077393e-10
img_216cab545d75e41f,2863.323974609375,0.0001917518675327301,0.034085534512996674,-1.862645149230957e-09
img_a467813e920bf67f,2167.919921875,0.00019174953922629356,0.001118876039981842,1.862645149230957e-09
img_63fab1baaa660bea,2543.11376953125,-4.656612873077393e-10,0.002092397306114435,-9.313225746154785e-10
img_17f40ff955b252a5,2675.57177734375,0.00019174441695213318,0.008013458922505379,1.1641532182693481e-09
img_1f722a2dc09133d8,2721.4677734375,0.00038348883390426636,-0.023757344111800194,1.862645149230957e-09
img_7e5380dfbb5c16bb,2092.472900390625,1.6298145055770874e-09,0.004300579894334078,6.984919309616089e-10
img_663018280f20e0ac,2454.453857421875,0.0003834972158074379,0.009232008829712868,-2.3283064365386963e-10
img_ceb72a1bd65b7f21,2456.62060546875,0.00038349535316228867,0.002627441892400384,-2.3283064365386963e-10
img_58b084ae2955991e,2426.926025390625,0.0005752453580498695,-0.006019149906933308,0.0
img_34fa378607f60c84,2609.82275390625,0.00038348883390426636,-0.031136251986026764,0.0
img_5ab36f8bf232e77f,2648.33251953125,0.0003834937233477831,7.351144449785352e-05,4.656612873077393e-10
img_4a8c62ffa9526e7e,2351.484619140625,-1.862645149230957e-09,-0.006626480259001255,6.984919309616089e-10
img_815d76c97df059e1,1695.903564453125,0.00019174814224243164,-0.02855299971997738,1.862645149230957e-09
img_108531c2a8225d4b,2139.24609375,4.656612873077393e-10,0.0018454022938385606,-1.1641532182693481e-10
img_723ee45bce0e81bf,2624.891357421875,0.00019174674525856972,0.003574909409508109,-9.313225746154785e-10
img_72fc126e6a1a50e2,1549.4814453125,1.862645149230957e-09,0.006491910200566053,3.4924596548080444e-10
img_7ca1ff68e57ef78c,1530.2744140625,0.00019174721091985703,0.0015287150163203478,1.1641532182693481e-09
img_895880c8ea82f7db,2528.735595703125,0.0003834962844848633,0.0005547001492232084,-1.862645149230957e-09
img_5570287cdac5b679,2014.425048828125,0.00038348883390426636,-0.029129885137081146,-1.862645149230957e-09
img_b5b3f4d000aaff13,2486.41845703125,0.00019174814224243164,0.01561241876333952,-9.313225746154785e-10
img_2f3f805d79b687e0,2453.048583984375,-4.190951585769653e-09,0.011919736862182617,-5.820766091346741e-10
img_0fd606b1dce65ecd,2682.5751953125,0.00019175000488758087,-0.009674095548689365,1.862645149230957e-09
img_dbc85d08b2a3572c,2363.6826171875,4.656612873077393e-10,-0.0031131014693528414,-1.862645149230957e-09
img_cb8b8756991ab982,2292.631103515625,0.00038349442183971405,0.016922516748309135,4.656612873077393e-10
img_1c7b8a2d64b6540e,1988.3460693359375,0.00038349442183971405,0.017383206635713577,-4.656612873077393e-10
img_17294e6d68df29ba,2502.172607421875,0.0001917462795972824,0.0010700555285438895,-9.313225746154785e-10
img_197c30f90a4c4173,2371.09033203125,0.00019174814224243164,0.008825825527310371,-9.313225746154785e-10
img_94563422a1700057,2998.948974609375,0.0003834925591945648,0.016387101262807846,4.656612873077393e-10
img_5fcbe4bcc2b06ad1,2329.925048828125,0.0003834962844848633,-0.00840496364980936,0.0
img_572ef2e532b76d13,2751.67138671875,0.00019174814224243164,0.059926506131887436,-1.862645149230957e-09
img_1249f2ad32827c99,2269.34423828125,0.00019174814224243164,0.03580663353204727,1.1641532182693481e-09
img_a54a5e1c58da9b6e,2619.108642578125,0.0005752439610660076,0.0012986978981643915,4.656612873077393e-10
img_188c135bc4baa7c0,2169.33642578125,0.00019174814224243164,-0.009283305145800114,-9.313225746154785e-10
img_fe6f065e5dc88d99,2500.57421875,0.00038349535316228867,-0.012027527205646038,0.0
img_3def639530125e93,1866.4720458984375,0.00019174721091985703,0.04181227460503578,0.0
img_a90253e76b701ba6,2043.196533203125,0.0003834962844848633,-0.0010635941289365292,6.984919309616089e-10
img_1fab1528c0a44980,2745.427734375,0.00038349442183971405,-0.011351167224347591,0.0
img_9835e7734540e1eb,2312.308349609375,0.00019174953922629356,0.008214802481234074,9.313225746154785e-10
img_e1c601ea59152fda,2463.23095703125,0.00019174814224243164,-0.04299348592758179,-1.862645149230957e-09
img_8d71d4c7998a6502,2736.91552734375,0.00019174814224243164,-0.005228261463344097,-4.656612873077393e-10
img_ea56a0b9e74c4ef3,2438.25537109375,0.000191747909411788,-0.006197689566761255,6.402842700481415e-10
img_4dad59ff9dfc1fed,1836.378662109375,0.00019174651242792606,-0.003379479981958866,6.984919309616089e-10
img_43c67282221a15a4,2252.47021484375,0.00038349535316228867,-0.00414686556905508,0.0
img_616629ab867dd3af,2747.41943359375,0.0003834925591945648,0.0525100901722908,1.862645149230957e-09
img_7eda87f59d4f6b23,1567.748046875,0.0001917462795972824,-0.0025035596918314695,4.656612873077393e-10
img_af09b76f77f8064b,2099.62060546875,0.00019174674525856972,0.005224989727139473,1.1641532182693481e-10
img_7b678d06a9d623af,1951.61572265625,0.00038349535316228867,0.016716590151190758,0.0
img_e0eae565d4ed0963,2716.742919921875,0.00038349535316228867,0.017177652567625046,0.0
img_66a2b5e8f12a1850,2671.587158203125,0.0005752444267272949,0.0512373223900795,3.725290298461914e-09
img_be1982e3985674c4,2402.875244140625,0.0005752444267272949,0.011996174231171608,0.0
img_fc7f6f9387c26213,2313.7119140625,0.0003834925591945648,0.06433717906475067,-1.862645149230957e-09
img_c91cc4fa1f58d92c,2347.3623046875,0.0003834925591945648,0.0034892605617642403,-1.7462298274040222e-10
img_a9d8a237d01ac132,2208.85205078125,0.00019174953922629356,0.0069950902834534645,4.656612873077393e-10
img_ca15caacfc6e8f8e,2419.83837890625,0.0001917462795972824,-0.016893509775400162,0.0
img_7f6eae96693940fa,2352.402587890625,0.0003834972158074379,0.013689312152564526,0.0
img_303e9ed743387c84,2468.92822265625,0.00019174860790371895,-0.006279172375798225,-4.656612873077393e-10
img_425507949a962310,2552.07861328125,0.00038349442183971405,0.04510387405753136,-9.313225746154785e-10
img_27daf6139596ea41,2199.041015625,9.313225746154785e-10,0.0034241091925650835,6.984919309616089e-10
img_30a6e9716544590a,2307.130859375,0.00019174814224243164,0.0004666814347729087,2.3283064365386963e-10
img_3426d46c5355b2b6,2601.96923828125,0.00019174767658114433,0.009972630068659782,0.0
img_1dbe907e6677a745,2695.798095703125,1.3969838619232178e-09,-0.001839562552049756,9.313225746154785e-10
img_c6687f6c7e03ce3f,2656.8330078125,0.0005752407014369965,0.015765979886054993,-4.656612873077393e-10
img_30546eeedc34b696,2535.70849609375,0.0001917462795972824,0.04658409208059311,-1.862645149230957e-09
img_0aa2e8286e5f602d,993.7739868164062,0.00019174814224243164,0.03928352892398834,0.0
img_fe42877c85e727a0,1351.1798095703125,0.0001917453482747078,0.01095510646700859,0.0
img_2adbe5097542aada,2550.16943359375,0.0001917458139359951,0.012841731309890747,2.0954757928848267e-09
img_cd648c344c4b6494,2343.85791015625,0.0003834927920252085,-0.004788945894688368,0.0
img_8c9da9c81094edbb,2580.648681640625,0.0001917462795972824,0.0014729920076206326,-9.313225746154785e-10
img_e2428bf02f189c1a,2971.7548828125,0.0001917462795972824,0.00028428074438124895,4.656612873077393e-10
img_f65dfda470ae1db9,2492.429443359375,0.000191747909411788,-0.00668094027787447,1.3969838619232178e-09
img_0118ac1ab828b811,2437.6669921875,0.00038349442183971405,-0.0053492821753025055,0.0
img_f4ceab8e3a9e4c11,2379.904052734375,9.313225746154785e-10,0.010936669073998928,4.656612873077393e-10
img_d6e035be9b9ec5c9,2239.271484375,0.0005752397701144218,0.0011427805293351412,-4.656612873077393e-10
img_bc1a42c0002d15db,1627.0601806640625,0.00019174814224243164,0.006943271495401859,0.0
img_037873bedcbc04be,1886.96533203125,0.00038349442183971405,0.0055295806378126144,0.0
img_a0e0e3ed95002c29,2094.24853515625,0.000383495120331645,-0.0015636463649570942,-2.3283064365386963e-10
img_70f18acdac98a8fb,1981.559814453125,0.0001917462795972824,-0.005025145597755909,9.313225746154785e-10
img_23a39e126c38443e,1928.366943359375,0.0003834962844848633,0.005727965850383043,4.656612873077393e-10
img_ba82adfe28d4af18,2799.48486328125,0.0,-0.009361408650875092,9.313225746154785e-10
img_d0f1113ce7fa2416,2615.53564453125,0.0005752407014369965,-0.003908982966095209,4.656612873077393e-10
img_3c8b45ed914d4098,2151.4140625,0.0003834972158074379,-0.0046277837827801704,4.656612873077393e-10
img_bd180abcf362d261,2281.12890625,0.0001917493063956499,0.007444749120622873,-5.820766091346741e-10
img_fe835c0c29daba8d,1930.6651611328125,0.0,-0.006203041411936283,0.0
img_6e562dfaf5c247ed,2293.349853515625,0.00038349395617842674,0.012032737955451012,4.656612873077393e-10
img_7769cb6e7751e6d5,2792.866455078125,0.00019174767658114433,0.022506289184093475,6.984919309616089e-10
img_6bd12663f9e5c32f,1855.8450927734375,0.00019175000488758087,-0.012318383902311325,9.313225746154785e-10
img_e922b6586e61bbae,2340.94921875,0.00038349442183971405,0.020063236355781555,-4.656612873077393e-10
img_13acc2dcb47cea54,2677.01953125,0.00019174814224243164,-0.020708607509732246,9.313225746154785e-10
img_0d88808e28d6d5f4,2443.47509765625,0.00019174721091985703,0.0051106298342347145,-6.984919309616089e-10
img_92a02c25c2294748,2180.5751953125,0.0005752453580498695,0.0282483771443367,4.656612873077393e-10
img_115525e832350109,2132.033447265625,0.00038349442183971405,-0.007900084368884563,0.0
img_9600419cbe724c05,2204.9541015625,0.0005752444267272949,-0.003934536129236221,1.7462298274040222e-10
img_eb7943b3256c0366,2013.7242431640625,0.0,-0.011624655686318874,-1.862645149230957e-09
img_404f069c4494d561,2186.323486328125,0.00019174814224243164,-0.01345045305788517,0.0
img_916f0e6e4294ea55,1871.544677734375,0.0003834972158074379,-0.009794941172003746,0.0
img_1aa07acffbda028d,2109.336181640625,0.00019175000488758087,-0.003466628026217222,0.0
img_f8b3416d7f9be66b,2051.44091796875,0.00019174907356500626,0.011214750818908215,-4.656612873077393e-10
img_ba5905131754e78a,2383.24462890625,0.0001917453482747078,-0.003342560026794672,9.313225746154785e-10
img_0c447f2cf12a5a5c,2260.998046875,0.00038349395617842674,0.0017102519050240517,-3.4924596548080444e-10
img_a00322d50a619646,1946.989990234375,0.0001917462795972824,0.005211289040744305,-2.3283064365386963e-10
img_152ea2728c8c84e1,2409.5791015625,0.00038349488750100136,0.0016090383287519217,0.0
img_98f1fe77c4c8d289,2385.17041015625,0.0005752388387918472,0.0041632577776908875,1.1641532182693481e-10
img_524166d39de6a5ad,2578.437255859375,0.00038349395617842674,-0.0031594159081578255,0.0
img_eb08e021f0eca2cc,2390.892578125,0.000383495818823576,0.006644113454967737,-4.656612873077393e-10
img_f8b741ac727f786f,2599.25,0.0003834962844848633,-0.00399232842028141,0.0
img_87dd187c6d3ab645,2240.623291015625,1.3969838619232178e-09,-0.011589083820581436,8.149072527885437e-10
img_f5fd38e2bafcef9e,1795.65478515625,0.00019174721091985703,-0.0005018822848796844,-2.3283064365386963e-10
img_3ee50c78b29a29fc,1562.04541015625,0.00038349605165421963,0.005023569334298372,4.656612873077393e-10
img_ea491b119102ddeb,2219.111572265625,0.0003834962844848633,0.009395485743880272,0.0
img_0d663c280b7777fb,2383.3369140625,0.0005752425640821457,-0.004916520323604345,-1.862645149230957e-09
img_514e80cbb2090993,2749.33984375,0.00038349477108567953,0.007124812807887793,4.0745362639427185e-10
img_cb178784525f9030,2198.482421875,0.00038349349051713943,0.012905770912766457,4.656612873077393e-10
img_1e22739f0df88101,2563.533203125,0.0001917458139359951,-0.0025552059523761272,4.656612873077393e-10
img_a25b85a3150dbdc4,2318.83251953125,0.00038349395617842674,0.0025135003961622715,-4.656612873077393e-10
img_25df93e4e62dd1fe,2283.60498046875,0.00019174674525856972,0.006595544051378965,1.1641532182693481e-10
img_c6736802c8c7a6c8,2232.52685546875,0.0003834967501461506,0.0012983862543478608,0.0
img_3d772272444bc092,2053.28173828125,0.0003834962844848633,-0.03435583412647247,-1.862645149230957e-09
img_ce0d837c99c2c1b5,1860.57568359375,0.00019174814224243164,-0.014275163412094116,0.0
img_ec32d05e26b823d4,2358.42431640625,0.00038349442183971405,-0.0034499866887927055,-4.656612873077393e-10
img_179abaf55b31f931,2360.240234375,0.00019175000488758087,-0.012183943763375282,0.0
img_96749e8156e2bf44,1615.330078125,0.0005752444267272949,-0.02127753756940365,0.0
img_d4843ab45e5fd795,1779.999755859375,0.0003834925591945648,-0.0016741217114031315,0.0
img_a7424e5f3f24883b,2487.357666015625,-1.0477378964424133e-09,-0.009367723949253559,6.402842700481415e-10
img_32845bdf497c812b,2260.1962890625,0.00019174907356500626,-0.005352151580154896,1.0477378964424133e-09
img_1385bd95ec453874,2146.7705078125,0.00019175000488758087,0.008363068103790283,-9.313225746154785e-10
img_e1399d17d92a75c4,2681.4599609375,0.000575243029743433,0.0003583913203328848,1.1641532182693481e-10
img_66bff60f492c560c,1989.8140869140625,0.0003834925591945648,-0.001299198716878891,4.656612873077393e-10
img_06a4498498cc7bc7,1621.821533203125,0.0001917453482747078,0.009023133665323257,-4.656612873077393e-10
img_85d8c15f798fd57a,2405.08056640625,0.00038349349051713943,0.0025773874949663877,2.3283064365386963e-10
img_7fa5b1b4b54b747f,1695.898193359375,0.00019175000488758087,-0.032341331243515015,0.0
img_d9f3f8589729a2c5,1897.7197265625,0.00019174814224243164,0.029107654467225075,4.656612873077393e-10
img_b92fb7e78d9425b3,2573.855224609375,0.00038349535316228867,-0.0011975644156336784,8.149072527885437e-10
img_a6274f99d23e5a77,1542.16162109375,0.0003834925591945648,-0.020795663818717003,0.0
img_405d489db2cd15f2,2220.27734375,-2.3283064365386963e-09,0.0025956931058317423,2.3283064365386963e-10
img_aea3c865a1ada29b,2083.678466796875,0.00019174953922629356,-0.007845403626561165,9.313225746154785e-10
img_91a9ea30cd9a78da,2185.54638671875,0.00038349488750100136,0.0036095615942031145,9.313225746154785e-10
img_09ca872319d77a64,2313.779296875,0.0003834962844848633,-0.0005540063721127808,-2.3283064365386963e-10
img_39636f2b93ec0a71,2075.652099609375,0.00038349442183971405,-0.0008335071615874767,-2.3283064365386963e-10
img_29919a41c03f9c4d,2791.960693359375,0.00019174674525856972,0.0016588978469371796,1.280568540096283e-09
img_75fb66dc11bbe2d1,2830.597412109375,0.0003834925591945648,-0.0024986406788229942,0.0
img_e5b8e853f12ed405,1755.943603515625,0.00038348883390426636,-0.050038985908031464,1.862645149230957e-09
img_a0e67c70a0959c40,2705.40478515625,0.00019175000488758087,0.023059168830513954,-9.313225746154785e-10
img_b6cd55ceac1d53a1,2474.501953125,0.00019174907356500626,-0.009384643286466599,5.820766091346741e-11
img_96744bca6c445ce7,2803.05078125,0.00038350000977516174,0.014460349455475807,0.0
img_42ae7ac4211a9cc4,2699.977783203125,0.0005752444267272949,-0.046470411121845245,0.0
img_fabc473822b6c09a,2412.01953125,0.00038349744863808155,-0.010865923017263412,-1.0477378964424133e-09
img_113a7f89dfa527e5,2786.528076171875,0.00019174721091985703,-0.0060876840725541115,1.280568540096283e-09
img_2ab36d1fc0e5ef16,2602.09765625,0.0003834967501461506,-0.007678031921386719,-5.238689482212067e-10
img_dbe927354de7fc4f,2777.54443359375,0.0005752332508563995,0.04265311360359192,0.0
img_8d5924f8a4d96a67,1607.063232421875,0.0001917462795972824,-0.0006318343803286552,-3.4924596548080444e-10
img_4acd1f5f69762cd0,2205.455322265625,0.0003834962844848633,-0.02624915912747383,-1.862645149230957e-09
img_d27ba0fe2fcda947,2126.750732421875,0.0005752425640821457,0.024175453931093216,-9.313225746154785e-10
img_78633880b5b78db6,2166.196533203125,0.0003834981471300125,-0.013929195702075958,-9.313225746154785e-10
img_6f73ca402fe9b217,2749.21826171875,0.00019174441695213318,-0.0257538091391325,0.0
img_5352dcbd7bc69813,2615.23779296875,0.0003834925591945648,-0.04091383516788483,0.0
img_f6562c4633ae6759,2657.77392578125,0.0003834925591945648,0.019462361931800842,-9.313225746154785e-10
img_afdab42ede4a7afc,2347.77490234375,0.0003834938397631049,-8.488481398671865e-05,8.149072527885437e-10
img_cc8ae5433805e12f,2299.78271484375,0.00038349535316228867,0.0037586151156574488,0.0
img_f1f1f9f28e46716a,2675.668212890625,0.0005752407014369965,0.01194604393094778,0.0
img_b7d53aeeb5ae1045,2462.612548828125,0.0005752411670982838,-0.009614815935492516,-4.656612873077393e-10
img_75a1ecc16c48d4a1,2589.5966796875,0.00038349651731550694,-0.0040490031242370605,-1.1641532182693481e-10
img_de60a4b72aed0c96,1794.9755859375,0.00019174441695213318,-0.001832253998145461,4.656612873077393e-10
img_5aad10f3ca68d612,1463.743408203125,0.00019174441695213318,0.0018168387468904257,0.0
img_5f429957084256dd,2897.875,0.00019174721091985703,-0.002376460935920477,-6.984919309616089e-10
img_e6cf4eaf8dea1090,2363.521484375,0.00038349395617842674,0.0024473564699292183,4.656612873077393e-10
img_aa96adc608b80a7f,1839.037353515625,0.00019174814224243164,0.030780332162976265,9.313225746154785e-10
img_7f536843f2bcb972,4334.76171875,1.9795850676018745e-05,-0.01817203126847744,1.9229727532543706e-10
img_0488eca8bc4ecfaa,9625.3662109375,1.6757487173890695e-05,0.009919103235006332,0.0
img_201921d48e78fac9,4456.11279296875,-1.886811151052825e-05,0.007258453872054815,-3.665775183403497e-10
img_31c6cbf17c969f6c,5362.62646484375,-1.6276041625573612e-09,-0.002269228221848607,-6.510416650229445e-10
img_062d831c79126133,9374.3837890625,-1.675537168921437e-05,-0.0009108984377235174,-1.6276041625573612e-10
img_971ef0af34f4b566,11900.306640625,-1.163465731224278e-05,0.008383557200431824,0.0
img_f7595592f462e352,6659.0908203125,-4.444381920620799e-05,0.0003545263025444001,2.698340162421431e-10
img_50eb426718771fb8,7612.39599609375,-1.02267658803612e-05,-0.0010040560737252235,-9.934107703113426e-11
img_dacee3126f50788b,9743.34765625,9.164437958508742e-11,0.0002686512307263911,6.644217398488195e-10
img_dadc381446ea9a3d,4750.64697265625,2.9652706956539987e-09,-0.00752887362614274,-1.1119765108702495e-09
img_5a231d79a7aec796,6530.39794921875,-1.886902828118764e-05,0.004247479606419802,-2.7493313181636836e-10
img_d4eac06924cd6c72,4882.775390625,2.9525755962822586e-05,-0.005842782091349363,0.0
img_e1b4ec60753b155c,11529.3408203125,-1.0225772712146863e-05,0.0026558481622487307,3.47693762670076e-10
img_05874b5f87b85e80,13324.6669921875,1.6336672388206352e-06,0.00160441012121737,-2.0914387999226847e-09
img_2f42bf4f218705c3,8575.05859375,1.3090610082144849e-05,0.0017596697434782982,1.9073485846288207e-10
img_c782d5a8ee903f8d,13450.2197265625,-3.6547997961378087e-10,-9.872112423181534e-05,1.1421249362930652e-10
img_3fc7128b9ad9ecaa,6447.099609375,7.629394338515283e-10,0.006600508466362953,6.357828846725866e-11
img_17d2d7192ed848ec,10875.3408203125,1.6755533579271287e-05,-0.005509802605956793,-3.2552083251147224e-10
img_87b50194b0b25cad,5876.318359375,-1.9984548998763785e-05,0.0007744820904918015,0.0
img_835852d5603e6a95,9087.2626953125,1.2163244023088993e-10,0.0004980767844244838,-3.040810936383309e-10
img_3baa535a393a5958,6694.96337890625,-1.5068804714246653e-05,0.01300641056150198,-5.854691176310212e-10
img_aba87b520df6017c,10740.9375,7.571817062235198e-10,-0.00399610074236989,1.1042233794000822e-09
img_cdf8ab700c392e69,7147.2880859375,2.6181793145951815e-05,-0.006833245512098074,1.2715657693451732e-10
img_b7553096d0ef99f0,15441.1943359375,1.1610663932515308e-05,0.0007137983338907361,-1.8326336281848654e-10
img_e16caa2faf57f288,5981.22900390625,-1.9758381313295104e-05,1.5461933799088e-05,-2.399180576428961e-10
img_db6112caf3a93009,3298.194580078125,2.4475250715028096e-09,-0.006228636484593153,8.158416719972195e-10
img_7e61dae0a8ab26d4,6071.26318359375,-1.8754737538984045e-05,0.004133736249059439,0.0
img_c5867582c61beb95,12412.4130859375,1.8373009879724123e-05,-0.0035347521770745516,-1.7846536748411523e-10
img_882676ece86e6345,12360.7587890625,-2.1643672964977156e-10,-0.003658731235191226,0.0
img_75f2f02386fb2dd7,4374.61669921875,-4.58221904864331e-10,0.009707254357635975,-1.8328875917017484e-10
img_0fdf1bde2df79b1f,8808.70703125,-1.886829522845801e-05,-0.0016608615405857563,-4.582218979254371e-11
img_221de413b2a3a311,3188.494873046875,0.0,0.0027736793272197247,4.607122183752921e-10
img_b58a646bcf50091f,8661.041015625,2.2221478502615355e-05,0.0008388288551941514,0.0
img_0dbeaa330a430743,10508.6474609375,-1.805467763915658e-05,0.00011976287350989878,-4.5491360678440174e-10
img_377f44751614b37d,7507.564453125,1.8118007574230433e-05,-0.0007100249058566988,1.0559715324376384e-09
img_210d59634fdaa021,4366.33544921875,1.880869604065083e-05,0.014817852526903152,0.0
img_f07a98037d21a658,10610.0859375,2.5132445443887264e-05,0.00015833429642952979,-6.103515609590104e-11
img_af163e36b32c9c4e,11252.6064453125,-1.6276041625573612e-10,-0.0007031837594695389,1.6276041625573612e-10
img_9b164d1513a67783,12937.443359375,5.410918380022167e-10,0.002051018876954913,1.8938213497410317e-10
img_c0047268ff0c5b30,22697.6796875,1.7892576309463948e-10,0.0006969897076487541,1.4314061047571158e-10
img_bc0e9027e025ebf7,13472.3134765625,0.0,-0.0018937261775135994,-2.886277883362709e-10
img_8bcb7d89ca45b3b2,10344.10546875,-2.2281077690422535e-05,0.00048706607776694,-2.0290942537304346e-10
img_eb0daff092ec97a0,11626.4892578125,-4.456150782061741e-05,-0.0045652687549591064,2.7054591900110836e-10
img_75095600798b51ea,6682.3525390625,-1.8810524125001393e-05,-0.005837936419993639,-9.136999490344522e-10
img_97802d8e5631c8bb,12487.224609375,1.1635787814157084e-05,0.0035055039916187525,-2.5431315386903464e-10
img_07eebb9bf731a6e1,12395.0751953125,-4.456215538084507e-05,-0.003871241817250848,1.0821836482488578e-10
img_b582280c78c87b03,11077.375,3.284002514369888e-10,-0.0010762984165921807,-1.642001257184944e-10
